,name,basetime,fctime,diag,obs,mb000
MSLP_MIN_P-VDG-2021121000-7-2022012200-018,VDG-2021121000-7,2022012200,18,mslp_min_p,97297.28295775947,121.81247833411908
FF10M_MAX_S4-VDG-2021121000-7-2022012200-018,VDG-2021121000-7,2022012200,18,ff10m_max_s4,14.361901474981854,-1.7971977042504204
FF925_MAX_S4-VDG-2021121000-7-2022012200-018,VDG-2021121000-7,2022012200,18,ff925_max_s4,20.032969542816744,-4.028241296571842
FF300_MAX_S4-VDG-2021121000-7-2022012200-018,VDG-2021121000-7,2022012200,18,ff300_max_s4,17.927940703149233,0.16602548585553123
Z500_P-VDG-2021121000-7-2022012200-018,VDG-2021121000-7,2022012200,18,z500_p,49545.380651660795,-423.4609653241205
TTE-VDG-2021121000-8-2022012400-000,VDG-2021121000-8,2022012400,0,tte,0.0,36.48445949332624
MSLP_MIN_P-VDG-2021121000-8-2022012400-000,VDG-2021121000-8,2022012400,0,mslp_min_p,97674.09074570844,-128.7120317115914
FF10M_MAX_S4-VDG-2021121000-8-2022012400-000,VDG-2021121000-8,2022012400,0,ff10m_max_s4,18.64581796412989,0.8089533170887648
FF925_MAX_S4-VDG-2021121000-8-2022012400-000,VDG-2021121000-8,2022012400,0,ff925_max_s4,22.48735414010668,-0.4086828270664675
FF300_MAX_S4-VDG-2021121000-8-2022012400-000,VDG-2021121000-8,2022012400,0,ff300_max_s4,12.48811550232228,-1.9353876144109012
Z500_P-VDG-2021121000-8-2022012400-000,VDG-2021121000-8,2022012400,0,z500_p,48446.2230166455,-95.3754975148986
TTE-VDG-2021121000-8-2022012400-006,VDG-2021121000-8,2022012400,6,tte,0.0,85.15504687075888
MSLP_MIN_P-VDG-2021121000-8-2022012400-006,VDG-2021121000-8,2022012400,6,mslp_min_p,97696.22740426107,826.9690043734154
FF10M_MAX_S4-VDG-2021121000-8-2022012400-006,VDG-2021121000-8,2022012400,6,ff10m_max_s4,20.101787950272684,1.4873302109621598
FF925_MAX_S4-VDG-2021121000-8-2022012400-006,VDG-2021121000-8,2022012400,6,ff925_max_s4,25.488957682132174,-3.024090706539777
FF300_MAX_S4-VDG-2021121000-8-2022012400-006,VDG-2021121000-8,2022012400,6,ff300_max_s4,14.928097619811991,0.9711787155753875
Z500_P-VDG-2021121000-8-2022012400-006,VDG-2021121000-8,2022012400,6,z500_p,48586.8414554394,-87.55543465520896
TTE-VDG-2021121000-8-2022012400-012,VDG-2021121000-8,2022012400,12,tte,0.0,24.260394706509192
MSLP_MIN_P-VDG-2021121000-8-2022012400-012,VDG-2021121000-8,2022012400,12,mslp_min_p,97825.48974388454,105.89643309815438
FF10M_MAX_S4-VDG-2021121000-8-2022012400-012,VDG-2021121000-8,2022012400,12,ff10m_max_s4,23.702431595768957,-0.4779001204593314
FF925_MAX_S4-VDG-2021121000-8-2022012400-012,VDG-2021121000-8,2022012400,12,ff925_max_s4,27.990608232066908,2.1796246426815884
FF300_MAX_S4-VDG-2021121000-8-2022012400-012,VDG-2021121000-8,2022012400,12,ff300_max_s4,18.72773609318808,1.4145531321081783
Z500_P-VDG-2021121000-8-2022012400-012,VDG-2021121000-8,2022012400,12,z500_p,48965.27616291088,-241.07903022471874
TTE-VDG-2021121000-8-2022012400-018,VDG-2021121000-8,2022012400,18,tte,0.0,0.5617472559170636
MSLP_MIN_P-VDG-2021121000-8-2022012400-018,VDG-2021121000-8,2022012400,18,mslp_min_p,97901.98673775638,-1.2727608277637046
FF10M_MAX_S4-VDG-2021121000-8-2022012400-018,VDG-2021121000-8,2022012400,18,ff10m_max_s4,22.433346891574207,5.766205519496413
FF925_MAX_S4-VDG-2021121000-8-2022012400-018,VDG-2021121000-8,2022012400,18,ff925_max_s4,37.988621722801106,-1.9554638327888085
FF300_MAX_S4-VDG-2021121000-8-2022012400-018,VDG-2021121000-8,2022012400,18,ff300_max_s4,25.973684472711163,-0.3778590358547298
Z500_P-VDG-2021121000-8-2022012400-018,VDG-2021121000-8,2022012400,18,z500_p,49315.44831167655,-611.3859682345355
TTE-VDG-2021121000-8-2022012400-024,VDG-2021121000-8,2022012400,24,tte,0.0,22.234079837715488
MSLP_MIN_P-VDG-2021121000-8-2022012400-024,VDG-2021121000-8,2022012400,24,mslp_min_p,97677.23518905314,22.40203952336742
FF10M_MAX_S4-VDG-2021121000-8-2022012400-024,VDG-2021121000-8,2022012400,24,ff10m_max_s4,25.790115367300704,-0.9012111781087455
FF925_MAX_S4-VDG-2021121000-8-2022012400-024,VDG-2021121000-8,2022012400,24,ff925_max_s4,45.80335542402068,-9.316413757725066
FF300_MAX_S4-VDG-2021121000-8-2022012400-024,VDG-2021121000-8,2022012400,24,ff300_max_s4,24.95557160587396,-1.8148881452106096
Z500_P-VDG-2021121000-8-2022012400-024,VDG-2021121000-8,2022012400,24,z500_p,49442.35530641875,-854.584485477244
TTE-VDG-2021121000-8-2022012400-030,VDG-2021121000-8,2022012400,30,tte,0.0,18.507397384545776
MSLP_MIN_P-VDG-2021121000-8-2022012400-030,VDG-2021121000-8,2022012400,30,mslp_min_p,97763.18471327226,57.32551536930259
FF10M_MAX_S4-VDG-2021121000-8-2022012400-030,VDG-2021121000-8,2022012400,30,ff10m_max_s4,20.985444854772936,0.3839436499266924
FF925_MAX_S4-VDG-2021121000-8-2022012400-030,VDG-2021121000-8,2022012400,30,ff925_max_s4,26.77942659200497,0.8447487305230865
FF300_MAX_S4-VDG-2021121000-8-2022012400-030,VDG-2021121000-8,2022012400,30,ff300_max_s4,28.779034291900434,0.6615987747664072
Z500_P-VDG-2021121000-8-2022012400-030,VDG-2021121000-8,2022012400,30,z500_p,49560.00833030553,-880.9943930839945
TTE-VDG-2021121000-8-2022012400-036,VDG-2021121000-8,2022012400,36,tte,0.0,50.75842030565292
MSLP_MIN_P-VDG-2021121000-8-2022012400-036,VDG-2021121000-8,2022012400,36,mslp_min_p,97805.14604547837,110.48056573297072
FF10M_MAX_S4-VDG-2021121000-8-2022012400-036,VDG-2021121000-8,2022012400,36,ff10m_max_s4,20.738560653921333,-0.4406699631652806
FF925_MAX_S4-VDG-2021121000-8-2022012400-036,VDG-2021121000-8,2022012400,36,ff925_max_s4,26.032337223742307,-0.8851111680119033
FF300_MAX_S4-VDG-2021121000-8-2022012400-036,VDG-2021121000-8,2022012400,36,ff300_max_s4,39.19551324232384,-1.5731407623667195
Z500_P-VDG-2021121000-8-2022012400-036,VDG-2021121000-8,2022012400,36,z500_p,49443.23938251842,-731.562287710185
TTE-VDG-2021121000-8-2022012400-042,VDG-2021121000-8,2022012400,42,tte,0.0,71.27798091478486
MSLP_MIN_P-VDG-2021121000-8-2022012400-042,VDG-2021121000-8,2022012400,42,mslp_min_p,97735.59524899437,108.91006106421992
FF10M_MAX_S4-VDG-2021121000-8-2022012400-042,VDG-2021121000-8,2022012400,42,ff10m_max_s4,25.344320290109344,-0.45108855424285466
FF925_MAX_S4-VDG-2021121000-8-2022012400-042,VDG-2021121000-8,2022012400,42,ff925_max_s4,32.92319277376653,-0.5264374169555381
FF300_MAX_S4-VDG-2021121000-8-2022012400-042,VDG-2021121000-8,2022012400,42,ff300_max_s4,33.288450509156185,-3.0843267339925227
Z500_P-VDG-2021121000-8-2022012400-042,VDG-2021121000-8,2022012400,42,z500_p,49093.3326010471,-628.0495980765845
TTE-VDG-2021121000-8-2022012400-048,VDG-2021121000-8,2022012400,48,tte,0.0,204.0668649540613
MSLP_MIN_P-VDG-2021121000-8-2022012400-048,VDG-2021121000-8,2022012400,48,mslp_min_p,97773.71406555176,683.4639924945077
FF10M_MAX_S4-VDG-2021121000-8-2022012400-048,VDG-2021121000-8,2022012400,48,ff10m_max_s4,26.909994357379208,2.2937232389352253
FF925_MAX_S4-VDG-2021121000-8-2022012400-048,VDG-2021121000-8,2022012400,48,ff925_max_s4,36.17637662484079,2.0506918834516767
FF300_MAX_S4-VDG-2021121000-8-2022012400-048,VDG-2021121000-8,2022012400,48,ff300_max_s4,37.1486939799497,-10.824958258033934
Z500_P-VDG-2021121000-8-2022012400-048,VDG-2021121000-8,2022012400,48,z500_p,49118.615722428665,-626.5852041142134
TTE-VDG-2021121000-8-2022012400-054,VDG-2021121000-8,2022012400,54,tte,0.0,375.0496700172269
MSLP_MIN_P-VDG-2021121000-8-2022012400-054,VDG-2021121000-8,2022012400,54,mslp_min_p,97949.52710469563,671.1664050817635
FF10M_MAX_S4-VDG-2021121000-8-2022012400-054,VDG-2021121000-8,2022012400,54,ff10m_max_s4,25.086706615556558,-1.0763832242864737
FF925_MAX_S4-VDG-2021121000-8-2022012400-054,VDG-2021121000-8,2022012400,54,ff925_max_s4,33.594015398958206,-3.463936897681215
FF300_MAX_S4-VDG-2021121000-8-2022012400-054,VDG-2021121000-8,2022012400,54,ff300_max_s4,35.06912429084484,2.0639005365855354
Z500_P-VDG-2021121000-8-2022012400-054,VDG-2021121000-8,2022012400,54,z500_p,49231.89522572457,-290.70574967801076
TTE-VDG-2021121000-8-2022012400-060,VDG-2021121000-8,2022012400,60,tte,0.0,54.93794086801066
MSLP_MIN_P-VDG-2021121000-8-2022012400-060,VDG-2021121000-8,2022012400,60,mslp_min_p,97977.97,298.3657460498798
FF10M_MAX_S4-VDG-2021121000-8-2022012400-060,VDG-2021121000-8,2022012400,60,ff10m_max_s4,30.662413107032872,0.9324307721300116
FF925_MAX_S4-VDG-2021121000-8-2022012400-060,VDG-2021121000-8,2022012400,60,ff925_max_s4,41.08196141078609,-0.21926275363411918
FF300_MAX_S4-VDG-2021121000-8-2022012400-060,VDG-2021121000-8,2022012400,60,ff300_max_s4,28.47626406080261,15.97632750660092
Z500_P-VDG-2021121000-8-2022012400-060,VDG-2021121000-8,2022012400,60,z500_p,49202.99607971234,-496.754574229446
TTE-VDG-2021121000-8-2022012400-066,VDG-2021121000-8,2022012400,66,tte,0.0,13.315116729495871
MSLP_MIN_P-VDG-2021121000-8-2022012400-066,VDG-2021121000-8,2022012400,66,mslp_min_p,97988.16034482759,169.05341118873912
FF10M_MAX_S4-VDG-2021121000-8-2022012400-066,VDG-2021121000-8,2022012400,66,ff10m_max_s4,30.365189579113075,1.6282309515175726
FF925_MAX_S4-VDG-2021121000-8-2022012400-066,VDG-2021121000-8,2022012400,66,ff925_max_s4,40.96625543324016,1.6361821085559711
FF300_MAX_S4-VDG-2021121000-8-2022012400-066,VDG-2021121000-8,2022012400,66,ff300_max_s4,17.411799645139457,4.303681571299155
Z500_P-VDG-2021121000-8-2022012400-066,VDG-2021121000-8,2022012400,66,z500_p,48959.896164496335,-416.36099669805117
TTE-VDG-2021121000-8-2022012400-072,VDG-2021121000-8,2022012400,72,tte,0.0,140.6293762313382
MSLP_MIN_P-VDG-2021121000-8-2022012400-072,VDG-2021121000-8,2022012400,72,mslp_min_p,97911.06548108553,80.72054975034553
FF10M_MAX_S4-VDG-2021121000-8-2022012400-072,VDG-2021121000-8,2022012400,72,ff10m_max_s4,26.99835573373321,4.338490113470101
FF925_MAX_S4-VDG-2021121000-8-2022012400-072,VDG-2021121000-8,2022012400,72,ff925_max_s4,36.78769158306984,5.360179054877236
FF300_MAX_S4-VDG-2021121000-8-2022012400-072,VDG-2021121000-8,2022012400,72,ff300_max_s4,19.62969151739203,-0.7051919820291843
Z500_P-VDG-2021121000-8-2022012400-072,VDG-2021121000-8,2022012400,72,z500_p,48970.442949012424,-478.5002506217352
TTE-VDG-2021121000-8-2022012500-000,VDG-2021121000-8,2022012500,0,tte,0.0,5.786847001765552
MSLP_MIN_P-VDG-2021121000-8-2022012500-000,VDG-2021121000-8,2022012500,0,mslp_min_p,97677.23518905314,27.841150901454967
FF10M_MAX_S4-VDG-2021121000-8-2022012500-000,VDG-2021121000-8,2022012500,0,ff10m_max_s4,25.790115367300704,3.8697423436005316
FF925_MAX_S4-VDG-2021121000-8-2022012500-000,VDG-2021121000-8,2022012500,0,ff925_max_s4,45.80335542402068,-6.4508687068451
FF300_MAX_S4-VDG-2021121000-8-2022012500-000,VDG-2021121000-8,2022012500,0,ff300_max_s4,24.95557160587396,0.948396338218302
Z500_P-VDG-2021121000-8-2022012500-000,VDG-2021121000-8,2022012500,0,z500_p,49442.35530641875,-928.4162739350795
TTE-VDG-2021121000-8-2022012500-006,VDG-2021121000-8,2022012500,6,tte,0.0,14.948957141661932
MSLP_MIN_P-VDG-2021121000-8-2022012500-006,VDG-2021121000-8,2022012500,6,mslp_min_p,97763.18471327226,-3.8962269742623903
FF10M_MAX_S4-VDG-2021121000-8-2022012500-006,VDG-2021121000-8,2022012500,6,ff10m_max_s4,20.985444854772936,-0.8722474073248456
FF925_MAX_S4-VDG-2021121000-8-2022012500-006,VDG-2021121000-8,2022012500,6,ff925_max_s4,26.77942659200497,-0.5244715054942617
FF300_MAX_S4-VDG-2021121000-8-2022012500-006,VDG-2021121000-8,2022012500,6,ff300_max_s4,28.779034291900434,-0.5024140992591519
Z500_P-VDG-2021121000-8-2022012500-006,VDG-2021121000-8,2022012500,6,z500_p,49560.00833030553,-988.6648578617314
TTE-VDG-2021121000-8-2022012500-012,VDG-2021121000-8,2022012500,12,tte,0.0,15.078480002625838
MSLP_MIN_P-VDG-2021121000-8-2022012500-012,VDG-2021121000-8,2022012500,12,mslp_min_p,97805.14604547837,-9.227126914382097
FF10M_MAX_S4-VDG-2021121000-8-2022012500-012,VDG-2021121000-8,2022012500,12,ff10m_max_s4,20.738560653921333,0.05569220963592869
FF925_MAX_S4-VDG-2021121000-8-2022012500-012,VDG-2021121000-8,2022012500,12,ff925_max_s4,26.032337223742307,-0.31657239897817746
FF300_MAX_S4-VDG-2021121000-8-2022012500-012,VDG-2021121000-8,2022012500,12,ff300_max_s4,39.19551324232384,0.47802174729469016
Z500_P-VDG-2021121000-8-2022012500-012,VDG-2021121000-8,2022012500,12,z500_p,49443.23938251842,-875.5751022634431
TTE-VDG-2021121000-8-2022012500-018,VDG-2021121000-8,2022012500,18,tte,0.0,35.86597608604308
MSLP_MIN_P-VDG-2021121000-8-2022012500-018,VDG-2021121000-8,2022012500,18,mslp_min_p,97735.59524899437,-1.1344183058972703
FF10M_MAX_S4-VDG-2021121000-8-2022012500-018,VDG-2021121000-8,2022012500,18,ff10m_max_s4,25.344320290109344,0.3823127060223399
FF925_MAX_S4-VDG-2021121000-8-2022012500-018,VDG-2021121000-8,2022012500,18,ff925_max_s4,32.92319277376653,0.6061467259488751
FF300_MAX_S4-VDG-2021121000-8-2022012500-018,VDG-2021121000-8,2022012500,18,ff300_max_s4,33.288450509156185,1.6066088410247659
Z500_P-VDG-2021121000-8-2022012500-018,VDG-2021121000-8,2022012500,18,z500_p,49093.3326010471,-710.7812636280942
TTE-VDG-2021121000-8-2022012500-024,VDG-2021121000-8,2022012500,24,tte,0.0,19.41910581727813
MSLP_MIN_P-VDG-2021121000-8-2022012500-024,VDG-2021121000-8,2022012500,24,mslp_min_p,97773.71406555176,95.84282383773825
FF10M_MAX_S4-VDG-2021121000-8-2022012500-024,VDG-2021121000-8,2022012500,24,ff10m_max_s4,26.909994357379208,1.9262941282698591
FF925_MAX_S4-VDG-2021121000-8-2022012500-024,VDG-2021121000-8,2022012500,24,ff925_max_s4,36.17637662484079,2.254850434530347
FF300_MAX_S4-VDG-2021121000-8-2022012500-024,VDG-2021121000-8,2022012500,24,ff300_max_s4,37.1486939799497,-1.1204508390811796
Z500_P-VDG-2021121000-8-2022012500-024,VDG-2021121000-8,2022012500,24,z500_p,49118.615722428665,-785.7477919100565
TTE-VDG-2021121000-8-2022012500-030,VDG-2021121000-8,2022012500,30,tte,0.0,5.9802591383858825
MSLP_MIN_P-VDG-2021121000-8-2022012500-030,VDG-2021121000-8,2022012500,30,mslp_min_p,97949.52710469563,88.12122046948934
FF10M_MAX_S4-VDG-2021121000-8-2022012500-030,VDG-2021121000-8,2022012500,30,ff10m_max_s4,25.086706615556558,-0.23292434698966247
FF925_MAX_S4-VDG-2021121000-8-2022012500-030,VDG-2021121000-8,2022012500,30,ff925_max_s4,33.594015398958206,2.142719053032863
FF300_MAX_S4-VDG-2021121000-8-2022012500-030,VDG-2021121000-8,2022012500,30,ff300_max_s4,35.06912429084484,2.159647169940307
Z500_P-VDG-2021121000-8-2022012500-030,VDG-2021121000-8,2022012500,30,z500_p,49231.89522572457,-786.5494957922419
TTE-VDG-2021121000-8-2022012500-036,VDG-2021121000-8,2022012500,36,tte,0.0,99.32803410802111
MSLP_MIN_P-VDG-2021121000-8-2022012500-036,VDG-2021121000-8,2022012500,36,mslp_min_p,97977.97,174.2478649902332
FF10M_MAX_S4-VDG-2021121000-8-2022012500-036,VDG-2021121000-8,2022012500,36,ff10m_max_s4,30.662413107032872,-3.6371405426520838
FF925_MAX_S4-VDG-2021121000-8-2022012500-036,VDG-2021121000-8,2022012500,36,ff925_max_s4,41.08196141078609,-4.561905291949991
FF300_MAX_S4-VDG-2021121000-8-2022012500-036,VDG-2021121000-8,2022012500,36,ff300_max_s4,28.47626406080261,5.425490176191712
Z500_P-VDG-2021121000-8-2022012500-036,VDG-2021121000-8,2022012500,36,z500_p,49202.99607971234,-571.4531454957469
TTE-VDG-2021121000-8-2022012500-042,VDG-2021121000-8,2022012500,42,tte,0.0,39.487904742784686
MSLP_MIN_P-VDG-2021121000-8-2022012500-042,VDG-2021121000-8,2022012500,42,mslp_min_p,97988.16034482759,24.41061871407146
FF10M_MAX_S4-VDG-2021121000-8-2022012500-042,VDG-2021121000-8,2022012500,42,ff10m_max_s4,30.365189579113075,-0.8207950266270778
FF925_MAX_S4-VDG-2021121000-8-2022012500-042,VDG-2021121000-8,2022012500,42,ff925_max_s4,40.96625543324016,-1.251243579504873
FF300_MAX_S4-VDG-2021121000-8-2022012500-042,VDG-2021121000-8,2022012500,42,ff300_max_s4,17.411799645139457,1.159674175201033
Z500_P-VDG-2021121000-8-2022012500-042,VDG-2021121000-8,2022012500,42,z500_p,48959.896164496335,-545.5831107872145
TTE-VDG-2021121000-8-2022012500-048,VDG-2021121000-8,2022012500,48,tte,0.0,111.07050078089986
MSLP_MIN_P-VDG-2021121000-8-2022012500-048,VDG-2021121000-8,2022012500,48,mslp_min_p,97911.06548108553,-35.12451687907742
FF10M_MAX_S4-VDG-2021121000-8-2022012500-048,VDG-2021121000-8,2022012500,48,ff10m_max_s4,26.99835573373321,0.6849250565094884
FF925_MAX_S4-VDG-2021121000-8-2022012500-048,VDG-2021121000-8,2022012500,48,ff925_max_s4,36.78769158306984,-0.24230067217730067
FF300_MAX_S4-VDG-2021121000-8-2022012500-048,VDG-2021121000-8,2022012500,48,ff300_max_s4,19.62969151739203,-2.62541700700476
Z500_P-VDG-2021121000-8-2022012500-048,VDG-2021121000-8,2022012500,48,z500_p,48970.442949012424,-576.730105339273
TTE-VDG-2021121000-8-2022012600-000,VDG-2021121000-8,2022012600,0,tte,0.0,40.9369006031825
MSLP_MIN_P-VDG-2021121000-8-2022012600-000,VDG-2021121000-8,2022012600,0,mslp_min_p,97773.71406555176,48.09679303850862
FF10M_MAX_S4-VDG-2021121000-8-2022012600-000,VDG-2021121000-8,2022012600,0,ff10m_max_s4,26.909994357379208,0.7823083413834659
FF925_MAX_S4-VDG-2021121000-8-2022012600-000,VDG-2021121000-8,2022012600,0,ff925_max_s4,36.17637662484079,0.21395362254384054
FF300_MAX_S4-VDG-2021121000-8-2022012600-000,VDG-2021121000-8,2022012600,0,ff300_max_s4,37.1486939799497,4.705790411684674
Z500_P-VDG-2021121000-8-2022012600-000,VDG-2021121000-8,2022012600,0,z500_p,49118.615722428665,-823.9057157155039
TTE-VDG-2021121000-8-2022012600-006,VDG-2021121000-8,2022012600,6,tte,0.0,26.886124691925765
MSLP_MIN_P-VDG-2021121000-8-2022012600-006,VDG-2021121000-8,2022012600,6,mslp_min_p,97949.52710469563,-15.54262070429104
FF10M_MAX_S4-VDG-2021121000-8-2022012600-006,VDG-2021121000-8,2022012600,6,ff10m_max_s4,25.086706615556558,2.6286930715489696
FF925_MAX_S4-VDG-2021121000-8-2022012600-006,VDG-2021121000-8,2022012600,6,ff925_max_s4,33.594015398958206,3.0148974222912344
FF300_MAX_S4-VDG-2021121000-8-2022012600-006,VDG-2021121000-8,2022012600,6,ff300_max_s4,35.06912429084484,-1.7701317740264457
Z500_P-VDG-2021121000-8-2022012600-006,VDG-2021121000-8,2022012600,6,z500_p,49231.89522572457,-958.0493814534057
TTE-VDG-2021121000-8-2022012600-012,VDG-2021121000-8,2022012600,12,tte,0.0,59.77119100934764
MSLP_MIN_P-VDG-2021121000-8-2022012600-012,VDG-2021121000-8,2022012600,12,mslp_min_p,97977.97,26.94999999999709
FF10M_MAX_S4-VDG-2021121000-8-2022012600-012,VDG-2021121000-8,2022012600,12,ff10m_max_s4,30.662413107032872,0.3554581656948024
FF925_MAX_S4-VDG-2021121000-8-2022012600-012,VDG-2021121000-8,2022012600,12,ff925_max_s4,41.08196141078609,-0.27690251672115807
FF300_MAX_S4-VDG-2021121000-8-2022012600-012,VDG-2021121000-8,2022012600,12,ff300_max_s4,28.47626406080261,0.7553166549636643
Z500_P-VDG-2021121000-8-2022012600-012,VDG-2021121000-8,2022012600,12,z500_p,49202.99607971234,-807.1345861818627
TTE-VDG-2021121000-8-2022012600-018,VDG-2021121000-8,2022012600,18,tte,0.0,84.2053498261462
MSLP_MIN_P-VDG-2021121000-8-2022012600-018,VDG-2021121000-8,2022012600,18,mslp_min_p,97988.16034482759,-70.70957559681847
FF10M_MAX_S4-VDG-2021121000-8-2022012600-018,VDG-2021121000-8,2022012600,18,ff10m_max_s4,30.365189579113075,-0.6428186181592928
FF925_MAX_S4-VDG-2021121000-8-2022012600-018,VDG-2021121000-8,2022012600,18,ff925_max_s4,40.96625543324016,-1.694874176769268
FF300_MAX_S4-VDG-2021121000-8-2022012600-018,VDG-2021121000-8,2022012600,18,ff300_max_s4,17.411799645139457,0.42248045820146984
Z500_P-VDG-2021121000-8-2022012600-018,VDG-2021121000-8,2022012600,18,z500_p,48959.896164496335,-629.0333074993905
TTE-VDG-2021121000-8-2022012600-024,VDG-2021121000-8,2022012600,24,tte,0.0,54.67460530271262
MSLP_MIN_P-VDG-2021121000-8-2022012600-024,VDG-2021121000-8,2022012600,24,mslp_min_p,97911.06548108553,19.760876801374252
FF10M_MAX_S4-VDG-2021121000-8-2022012600-024,VDG-2021121000-8,2022012600,24,ff10m_max_s4,26.99835573373321,0.14377258012496696
FF925_MAX_S4-VDG-2021121000-8-2022012600-024,VDG-2021121000-8,2022012600,24,ff925_max_s4,36.78769158306984,-1.0405329860547567
FF300_MAX_S4-VDG-2021121000-8-2022012600-024,VDG-2021121000-8,2022012600,24,ff300_max_s4,19.62969151739203,-1.4172698745594055
Z500_P-VDG-2021121000-8-2022012600-024,VDG-2021121000-8,2022012600,24,z500_p,48970.442949012424,-638.1792523773838
TTE-VDG-2021121000-8-2022012700-000,VDG-2021121000-8,2022012700,0,tte,0.0,24.620968292976634
MSLP_MIN_P-VDG-2021121000-8-2022012700-000,VDG-2021121000-8,2022012700,0,mslp_min_p,97911.06548108553,61.96036026062211
FF10M_MAX_S4-VDG-2021121000-8-2022012700-000,VDG-2021121000-8,2022012700,0,ff10m_max_s4,26.99835573373321,0.19863462867984438
FF925_MAX_S4-VDG-2021121000-8-2022012700-000,VDG-2021121000-8,2022012700,0,ff925_max_s4,36.78769158306984,-0.6060037982097057
FF300_MAX_S4-VDG-2021121000-8-2022012700-000,VDG-2021121000-8,2022012700,0,ff300_max_s4,19.62969151739203,0.33445515196763864
Z500_P-VDG-2021121000-8-2022012700-000,VDG-2021121000-8,2022012700,0,z500_p,48970.442949012424,-638.0703257344649
TTE-VDG-2021121000-9-2022012900-036,VDG-2021121000-9,2022012900,36,tte,0.0,49.616188581165495
MSLP_MIN_P-VDG-2021121000-9-2022012900-036,VDG-2021121000-9,2022012900,36,mslp_min_p,97366.867968,-211.73958118338487
FF10M_MAX_S4-VDG-2021121000-9-2022012900-036,VDG-2021121000-9,2022012900,36,ff10m_max_s4,16.40156099443614,2.2940281970798573
FF925_MAX_S4-VDG-2021121000-9-2022012900-036,VDG-2021121000-9,2022012900,36,ff925_max_s4,24.939295636492595,1.4321740836482064
FF300_MAX_S4-VDG-2021121000-9-2022012900-036,VDG-2021121000-9,2022012900,36,ff300_max_s4,75.96127043497575,1.642028497781439
Z500_P-VDG-2021121000-9-2022012900-036,VDG-2021121000-9,2022012900,36,z500_p,51749.055934918535,-893.6798115071433
TTE-VDG-2021121000-9-2022012900-042,VDG-2021121000-9,2022012900,42,tte,0.0,37.04060755728554
MSLP_MIN_P-VDG-2021121000-9-2022012900-042,VDG-2021121000-9,2022012900,42,mslp_min_p,96957.12000717087,-255.7204420426715
FF10M_MAX_S4-VDG-2021121000-9-2022012900-042,VDG-2021121000-9,2022012900,42,ff10m_max_s4,21.31525484688819,1.1662126010149834
FF925_MAX_S4-VDG-2021121000-9-2022012900-042,VDG-2021121000-9,2022012900,42,ff925_max_s4,30.428262400375722,3.6931409562292714
FF300_MAX_S4-VDG-2021121000-9-2022012900-042,VDG-2021121000-9,2022012900,42,ff300_max_s4,55.49312545537268,-9.055092083922503
Z500_P-VDG-2021121000-9-2022012900-042,VDG-2021121000-9,2022012900,42,z500_p,50862.31848704082,-859.515881882864
TTE-VDG-2021121000-9-2022012900-048,VDG-2021121000-9,2022012900,48,tte,0.0,30.70663809386329
MSLP_MIN_P-VDG-2021121000-9-2022012900-048,VDG-2021121000-9,2022012900,48,mslp_min_p,97106.50572799999,-307.9771672380739
FF10M_MAX_S4-VDG-2021121000-9-2022012900-048,VDG-2021121000-9,2022012900,48,ff10m_max_s4,22.029416802236902,1.3903920262968086
FF925_MAX_S4-VDG-2021121000-9-2022012900-048,VDG-2021121000-9,2022012900,48,ff925_max_s4,28.141304701654214,6.08621418772681
FF300_MAX_S4-VDG-2021121000-9-2022012900-048,VDG-2021121000-9,2022012900,48,ff300_max_s4,32.96215314831566,-1.6301102807902375
Z500_P-VDG-2021121000-9-2022012900-048,VDG-2021121000-9,2022012900,48,z500_p,50322.07499747603,-723.9002393746268
TTE-VDG-2021121000-9-2022012900-054,VDG-2021121000-9,2022012900,54,tte,0.0,12.122130873419037
MSLP_MIN_P-VDG-2021121000-9-2022012900-054,VDG-2021121000-9,2022012900,54,mslp_min_p,97198.51593650793,-472.96306303593155
FF10M_MAX_S4-VDG-2021121000-9-2022012900-054,VDG-2021121000-9,2022012900,54,ff10m_max_s4,20.182824355447934,8.688768771470205
FF925_MAX_S4-VDG-2021121000-9-2022012900-054,VDG-2021121000-9,2022012900,54,ff925_max_s4,25.781947334930443,12.540991708808377
FF300_MAX_S4-VDG-2021121000-9-2022012900-054,VDG-2021121000-9,2022012900,54,ff300_max_s4,25.732710080480523,-3.815994392098972
Z500_P-VDG-2021121000-9-2022012900-054,VDG-2021121000-9,2022012900,54,z500_p,49482.82150583926,-255.82238770994445
TTE-VDG-2021121000-9-2022012900-060,VDG-2021121000-9,2022012900,60,tte,0.0,106.60111063352684
MSLP_MIN_P-VDG-2021121000-9-2022012900-060,VDG-2021121000-9,2022012900,60,mslp_min_p,97440.59435526529,-262.34528853191296
FF10M_MAX_S4-VDG-2021121000-9-2022012900-060,VDG-2021121000-9,2022012900,60,ff10m_max_s4,22.005106717083045,4.97166786890503
FF925_MAX_S4-VDG-2021121000-9-2022012900-060,VDG-2021121000-9,2022012900,60,ff925_max_s4,29.634244761425904,7.187382451975203
FF300_MAX_S4-VDG-2021121000-9-2022012900-060,VDG-2021121000-9,2022012900,60,ff300_max_s4,18.747030123154097,0.9638123811174424
Z500_P-VDG-2021121000-9-2022012900-060,VDG-2021121000-9,2022012900,60,z500_p,49297.443133117566,-85.37376105617295
