,name,basetime,fctime,diag,obs,mb000
TTE-VDG-2021121000-8-2022012600-000,VDG-2021121000-8,2022012600,0,tte,0.0,21.0774335459999
MSLP_MIN_P-VDG-2021121000-8-2022012600-000,VDG-2021121000-8,2022012600,0,mslp_min_p,97773.71406555176,66.57918294270348
FF10M_MAX_S4-VDG-2021121000-8-2022012600-000,VDG-2021121000-8,2022012600,0,ff10m_max_s4,26.909994357379208,1.7943937313181735
FF925_MAX_S4-VDG-2021121000-8-2022012600-000,VDG-2021121000-8,2022012600,0,ff925_max_s4,36.17637662484079,0.33852413494520306
FF300_MAX_S4-VDG-2021121000-8-2022012600-000,VDG-2021121000-8,2022012600,0,ff300_max_s4,37.1486939799497,1.4095782607195844
Z500_P-VDG-2021121000-8-2022012600-000,VDG-2021121000-8,2022012600,0,z500_p,49118.615722428665,-852.1914883839054
TTE-VDG-2021121000-8-2022012600-006,VDG-2021121000-8,2022012600,6,tte,0.0,43.2731049783673
MSLP_MIN_P-VDG-2021121000-8-2022012600-006,VDG-2021121000-8,2022012600,6,mslp_min_p,97949.52710469563,24.48717753092933
FF10M_MAX_S4-VDG-2021121000-8-2022012600-006,VDG-2021121000-8,2022012600,6,ff10m_max_s4,25.086706615556558,1.8341745700319905
FF925_MAX_S4-VDG-2021121000-8-2022012600-006,VDG-2021121000-8,2022012600,6,ff925_max_s4,33.594015398958206,1.5075909360959656
FF300_MAX_S4-VDG-2021121000-8-2022012600-006,VDG-2021121000-8,2022012600,6,ff300_max_s4,35.06912429084484,-1.276925366190845
Z500_P-VDG-2021121000-8-2022012600-006,VDG-2021121000-8,2022012600,6,z500_p,49231.89522572457,-873.3908622217277
TTE-VDG-2021121000-8-2022012600-012,VDG-2021121000-8,2022012600,12,tte,0.0,51.04803089058848
MSLP_MIN_P-VDG-2021121000-8-2022012600-012,VDG-2021121000-8,2022012600,12,mslp_min_p,97977.97,51.70999999999185
FF10M_MAX_S4-VDG-2021121000-8-2022012600-012,VDG-2021121000-8,2022012600,12,ff10m_max_s4,30.662413107032872,-0.7072231326025893
FF925_MAX_S4-VDG-2021121000-8-2022012600-012,VDG-2021121000-8,2022012600,12,ff925_max_s4,41.08196141078609,-1.4606825727753545
FF300_MAX_S4-VDG-2021121000-8-2022012600-012,VDG-2021121000-8,2022012600,12,ff300_max_s4,28.47626406080261,1.0746136688338481
Z500_P-VDG-2021121000-8-2022012600-012,VDG-2021121000-8,2022012600,12,z500_p,49202.99607971234,-784.9800834851412
TTE-VDG-2021121000-8-2022012600-018,VDG-2021121000-8,2022012600,18,tte,0.0,87.5188400726222
MSLP_MIN_P-VDG-2021121000-8-2022012600-018,VDG-2021121000-8,2022012600,18,mslp_min_p,97988.16034482759,-4.710344827573863
FF10M_MAX_S4-VDG-2021121000-8-2022012600-018,VDG-2021121000-8,2022012600,18,ff10m_max_s4,30.365189579113075,-1.3128189981308438
FF925_MAX_S4-VDG-2021121000-8-2022012600-018,VDG-2021121000-8,2022012600,18,ff925_max_s4,40.96625543324016,-2.943875019421789
FF300_MAX_S4-VDG-2021121000-8-2022012600-018,VDG-2021121000-8,2022012600,18,ff300_max_s4,17.411799645139457,2.32499681062961
Z500_P-VDG-2021121000-8-2022012600-018,VDG-2021121000-8,2022012600,18,z500_p,48959.896164496335,-558.8759737297514
TTE-VDG-2021121000-8-2022012600-024,VDG-2021121000-8,2022012600,24,tte,0.0,31.357121198335403
MSLP_MIN_P-VDG-2021121000-8-2022012600-024,VDG-2021121000-8,2022012600,24,mslp_min_p,97911.06548108553,78.31509927161096
FF10M_MAX_S4-VDG-2021121000-8-2022012600-024,VDG-2021121000-8,2022012600,24,ff10m_max_s4,26.99835573373321,-0.47236488014386424
FF925_MAX_S4-VDG-2021121000-8-2022012600-024,VDG-2021121000-8,2022012600,24,ff925_max_s4,36.78769158306984,-2.1633853477773926
FF300_MAX_S4-VDG-2021121000-8-2022012600-024,VDG-2021121000-8,2022012600,24,ff300_max_s4,19.62969151739203,0.2936330107685663
Z500_P-VDG-2021121000-8-2022012600-024,VDG-2021121000-8,2022012600,24,z500_p,48970.442949012424,-583.9616085212037
TTE-VDG-2021121000-8-2022012700-000,VDG-2021121000-8,2022012700,0,tte,0.0,31.039837879279457
MSLP_MIN_P-VDG-2021121000-8-2022012700-000,VDG-2021121000-8,2022012700,0,mslp_min_p,97911.06548108553,30.94298245612299
FF10M_MAX_S4-VDG-2021121000-8-2022012700-000,VDG-2021121000-8,2022012700,0,ff10m_max_s4,26.99835573373321,-0.18229850904779354
FF925_MAX_S4-VDG-2021121000-8-2022012700-000,VDG-2021121000-8,2022012700,0,ff925_max_s4,36.78769158306984,-0.7740287670306287
FF300_MAX_S4-VDG-2021121000-8-2022012700-000,VDG-2021121000-8,2022012700,0,ff300_max_s4,19.62969151739203,0.745700690491816
Z500_P-VDG-2021121000-8-2022012700-000,VDG-2021121000-8,2022012700,0,z500_p,48970.442949012424,-590.8430779897972
TTE-VDG-2021121000-9-2022012900-036,VDG-2021121000-9,2022012900,36,tte,0.0,26.07366910902958
MSLP_MIN_P-VDG-2021121000-9-2022012900-036,VDG-2021121000-9,2022012900,36,mslp_min_p,97366.867968,-72.84940800000913
FF10M_MAX_S4-VDG-2021121000-9-2022012900-036,VDG-2021121000-9,2022012900,36,ff10m_max_s4,16.40156099443614,1.091649737137491
FF925_MAX_S4-VDG-2021121000-9-2022012900-036,VDG-2021121000-9,2022012900,36,ff925_max_s4,24.939295636492595,0.26303637841006733
FF300_MAX_S4-VDG-2021121000-9-2022012900-036,VDG-2021121000-9,2022012900,36,ff300_max_s4,75.96127043497575,0.9488594338176028
Z500_P-VDG-2021121000-9-2022012900-036,VDG-2021121000-9,2022012900,36,z500_p,51749.055934918535,-750.8949570235272
TTE-VDG-2021121000-9-2022012900-042,VDG-2021121000-9,2022012900,42,tte,0.0,37.45569281616055
MSLP_MIN_P-VDG-2021121000-9-2022012900-042,VDG-2021121000-9,2022012900,42,mslp_min_p,96957.12000717087,-152.09899383752781
FF10M_MAX_S4-VDG-2021121000-9-2022012900-042,VDG-2021121000-9,2022012900,42,ff10m_max_s4,21.31525484688819,2.180608343798067
FF925_MAX_S4-VDG-2021121000-9-2022012900-042,VDG-2021121000-9,2022012900,42,ff925_max_s4,30.428262400375722,3.3663339832821677
FF300_MAX_S4-VDG-2021121000-9-2022012900-042,VDG-2021121000-9,2022012900,42,ff300_max_s4,55.49312545537268,-6.96900165683909
Z500_P-VDG-2021121000-9-2022012900-042,VDG-2021121000-9,2022012900,42,z500_p,50862.31848704082,-784.3233038151666
TTE-VDG-2021121000-9-2022012900-048,VDG-2021121000-9,2022012900,48,tte,0.0,17.962650982469142
MSLP_MIN_P-VDG-2021121000-9-2022012900-048,VDG-2021121000-9,2022012900,48,mslp_min_p,97106.50572799999,-197.27082917644293
FF10M_MAX_S4-VDG-2021121000-9-2022012900-048,VDG-2021121000-9,2022012900,48,ff10m_max_s4,22.029416802236902,1.3437851326805195
FF925_MAX_S4-VDG-2021121000-9-2022012900-048,VDG-2021121000-9,2022012900,48,ff925_max_s4,28.141304701654214,8.530989513012493
FF300_MAX_S4-VDG-2021121000-9-2022012900-048,VDG-2021121000-9,2022012900,48,ff300_max_s4,32.96215314831566,-2.342504186583966
Z500_P-VDG-2021121000-9-2022012900-048,VDG-2021121000-9,2022012900,48,z500_p,50322.07499747603,-777.1464057699704
TTE-VDG-2021121000-9-2022012900-054,VDG-2021121000-9,2022012900,54,tte,0.0,347.6937757012109
MSLP_MIN_P-VDG-2021121000-9-2022012900-054,VDG-2021121000-9,2022012900,54,mslp_min_p,97198.51593650793,-27.81668030958099
FF10M_MAX_S4-VDG-2021121000-9-2022012900-054,VDG-2021121000-9,2022012900,54,ff10m_max_s4,20.182824355447934,-1.832279554421394
FF925_MAX_S4-VDG-2021121000-9-2022012900-054,VDG-2021121000-9,2022012900,54,ff925_max_s4,25.781947334930443,-2.604648269698096
FF300_MAX_S4-VDG-2021121000-9-2022012900-054,VDG-2021121000-9,2022012900,54,ff300_max_s4,25.732710080480523,0.015407115012411765
Z500_P-VDG-2021121000-9-2022012900-054,VDG-2021121000-9,2022012900,54,z500_p,49482.82150583926,-551.4351909372272
TTE-VDG-2021121000-9-2022013000-006,VDG-2021121000-9,2022013000,6,tte,0.0,164.1577727513821
MSLP_MIN_P-VDG-2021121000-9-2022013000-006,VDG-2021121000-9,2022013000,6,mslp_min_p,97937.5919770335,-116.18539769283962
FF10M_MAX_S4-VDG-2021121000-9-2022013000-006,VDG-2021121000-9,2022013000,6,ff10m_max_s4,16.104256519572807,-2.6744323469389624
FF925_MAX_S4-VDG-2021121000-9-2022013000-006,VDG-2021121000-9,2022013000,6,ff925_max_s4,30.573476041006188,-9.901260941465118
FF300_MAX_S4-VDG-2021121000-9-2022013000-006,VDG-2021121000-9,2022013000,6,ff300_max_s4,75.58816418457805,-3.5205871491367304
Z500_P-VDG-2021121000-9-2022013000-006,VDG-2021121000-9,2022013000,6,z500_p,52703.16597602157,-1273.1561169738416
TTE-VDG-2021121000-9-2022013000-012,VDG-2021121000-9,2022013000,12,tte,0.0,352.76580387923195
MSLP_MIN_P-VDG-2021121000-9-2022013000-012,VDG-2021121000-9,2022013000,12,mslp_min_p,97366.867968,-22.84953599999426
FF10M_MAX_S4-VDG-2021121000-9-2022013000-012,VDG-2021121000-9,2022013000,12,ff10m_max_s4,16.40156099443614,4.811344464989546
FF925_MAX_S4-VDG-2021121000-9-2022013000-012,VDG-2021121000-9,2022013000,12,ff925_max_s4,24.939295636492595,3.406748825087803
FF300_MAX_S4-VDG-2021121000-9-2022013000-012,VDG-2021121000-9,2022013000,12,ff300_max_s4,75.96127043497575,-13.189598423197445
Z500_P-VDG-2021121000-9-2022013000-012,VDG-2021121000-9,2022013000,12,z500_p,51749.055934918535,-1116.1182076204132
TTE-VDG-2021121000-9-2022013000-018,VDG-2021121000-9,2022013000,18,tte,0.0,754.9840710253543
MSLP_MIN_P-VDG-2021121000-9-2022013000-018,VDG-2021121000-9,2022013000,18,mslp_min_p,96957.12000717087,227.40428082912695
FF10M_MAX_S4-VDG-2021121000-9-2022013000-018,VDG-2021121000-9,2022013000,18,ff10m_max_s4,21.31525484688819,-1.7702820291481451
FF925_MAX_S4-VDG-2021121000-9-2022013000-018,VDG-2021121000-9,2022013000,18,ff925_max_s4,30.428262400375722,-3.7800543314096977
FF300_MAX_S4-VDG-2021121000-9-2022013000-018,VDG-2021121000-9,2022013000,18,ff300_max_s4,55.49312545537268,-26.291603650325694
Z500_P-VDG-2021121000-9-2022013000-018,VDG-2021121000-9,2022013000,18,z500_p,50862.31848704082,-735.3209841491989
TTE-VDG-2021121000-9-2022013000-024,VDG-2021121000-9,2022013000,24,tte,0.0,521.8543141298196
MSLP_MIN_P-VDG-2021121000-9-2022013000-024,VDG-2021121000-9,2022013000,24,mslp_min_p,97106.50572799999,160.23165155557217
FF10M_MAX_S4-VDG-2021121000-9-2022013000-024,VDG-2021121000-9,2022013000,24,ff10m_max_s4,22.029416802236902,-0.4802560713690589
FF925_MAX_S4-VDG-2021121000-9-2022013000-024,VDG-2021121000-9,2022013000,24,ff925_max_s4,28.141304701654214,-0.18743720303493916
FF300_MAX_S4-VDG-2021121000-9-2022013000-024,VDG-2021121000-9,2022013000,24,ff300_max_s4,32.96215314831566,-9.070899960586626
Z500_P-VDG-2021121000-9-2022013000-024,VDG-2021121000-9,2022013000,24,z500_p,50322.07499747603,-461.77315983595327
TTE-VDG-2021121000-9-2022013000-030,VDG-2021121000-9,2022013000,30,tte,0.0,547.9467214643506
MSLP_MIN_P-VDG-2021121000-9-2022013000-030,VDG-2021121000-9,2022013000,30,mslp_min_p,97198.51593650793,182.6036287094612
FF10M_MAX_S4-VDG-2021121000-9-2022013000-030,VDG-2021121000-9,2022013000,30,ff10m_max_s4,20.182824355447934,2.2107880598470295
FF925_MAX_S4-VDG-2021121000-9-2022013000-030,VDG-2021121000-9,2022013000,30,ff925_max_s4,25.781947334930443,3.77537932760762
FF300_MAX_S4-VDG-2021121000-9-2022013000-030,VDG-2021121000-9,2022013000,30,ff300_max_s4,25.732710080480523,-0.2300279410779389
Z500_P-VDG-2021121000-9-2022013000-030,VDG-2021121000-9,2022013000,30,z500_p,49482.82150583926,548.8661874789104
TTE-VDG-2021121000-9-2022013000-036,VDG-2021121000-9,2022013000,36,tte,0.0,535.0148879448334
MSLP_MIN_P-VDG-2021121000-9-2022013000-036,VDG-2021121000-9,2022013000,36,mslp_min_p,97440.59435526529,118.88871765136719
FF10M_MAX_S4-VDG-2021121000-9-2022013000-036,VDG-2021121000-9,2022013000,36,ff10m_max_s4,22.005106717083045,0.04740402881686023
FF925_MAX_S4-VDG-2021121000-9-2022013000-036,VDG-2021121000-9,2022013000,36,ff925_max_s4,29.634244761425904,-0.960845770830403
FF300_MAX_S4-VDG-2021121000-9-2022013000-036,VDG-2021121000-9,2022013000,36,ff300_max_s4,18.747030123154097,4.800390099991791
Z500_P-VDG-2021121000-9-2022013000-036,VDG-2021121000-9,2022013000,36,z500_p,49297.443133117566,703.0199448124185
TTE-VDG-2021121000-9-2022013100-000,VDG-2021121000-9,2022013100,0,tte,0.0,28.218474637239797
MSLP_MIN_P-VDG-2021121000-9-2022013100-000,VDG-2021121000-9,2022013100,0,mslp_min_p,97106.50572799999,162.8533949629782
FF10M_MAX_S4-VDG-2021121000-9-2022013100-000,VDG-2021121000-9,2022013100,0,ff10m_max_s4,22.029416802236902,-1.7643833893190326
FF925_MAX_S4-VDG-2021121000-9-2022013100-000,VDG-2021121000-9,2022013100,0,ff925_max_s4,28.141304701654214,0.3784813527504305
FF300_MAX_S4-VDG-2021121000-9-2022013100-000,VDG-2021121000-9,2022013100,0,ff300_max_s4,32.96215314831566,-0.45921632825172054
Z500_P-VDG-2021121000-9-2022013100-000,VDG-2021121000-9,2022013100,0,z500_p,50322.07499747603,-378.08747838423005
TTE-VDG-2021121000-9-2022013100-006,VDG-2021121000-9,2022013100,6,tte,0.0,87.54347981777131
MSLP_MIN_P-VDG-2021121000-9-2022013100-006,VDG-2021121000-9,2022013100,6,mslp_min_p,97198.51593650793,241.3836190476286
FF10M_MAX_S4-VDG-2021121000-9-2022013100-006,VDG-2021121000-9,2022013100,6,ff10m_max_s4,20.182824355447934,0.08806759354956029
FF925_MAX_S4-VDG-2021121000-9-2022013100-006,VDG-2021121000-9,2022013100,6,ff925_max_s4,25.781947334930443,0.1815113891850615
FF300_MAX_S4-VDG-2021121000-9-2022013100-006,VDG-2021121000-9,2022013100,6,ff300_max_s4,25.732710080480523,-2.527841387063944
Z500_P-VDG-2021121000-9-2022013100-006,VDG-2021121000-9,2022013100,6,z500_p,49482.82150583926,-336.5698784045453
TTE-VDG-2021121000-9-2022013100-012,VDG-2021121000-9,2022013100,12,tte,0.0,25.65729554487271
MSLP_MIN_P-VDG-2021121000-9-2022013100-012,VDG-2021121000-9,2022013100,12,mslp_min_p,97440.59435526529,81.39922732398554
FF10M_MAX_S4-VDG-2021121000-9-2022013100-012,VDG-2021121000-9,2022013100,12,ff10m_max_s4,22.005106717083045,-0.6232186993144104
FF925_MAX_S4-VDG-2021121000-9-2022013100-012,VDG-2021121000-9,2022013100,12,ff925_max_s4,29.634244761425904,-1.541395909820622
FF300_MAX_S4-VDG-2021121000-9-2022013100-012,VDG-2021121000-9,2022013100,12,ff300_max_s4,18.747030123154097,-0.35349940365919963
Z500_P-VDG-2021121000-9-2022013100-012,VDG-2021121000-9,2022013100,12,z500_p,49297.443133117566,-390.2062918630909
TTE-VDG-2021121000-9-2022013100-018,VDG-2021121000-9,2022013100,18,tte,0.0,94.09836238399363
MSLP_MIN_P-VDG-2021121000-9-2022013100-018,VDG-2021121000-9,2022013100,18,mslp_min_p,97485.74294321341,-301.1455408342881
FF10M_MAX_S4-VDG-2021121000-9-2022013100-018,VDG-2021121000-9,2022013100,18,ff10m_max_s4,23.616729452342963,0.18589086121285803
FF925_MAX_S4-VDG-2021121000-9-2022013100-018,VDG-2021121000-9,2022013100,18,ff925_max_s4,32.272538189380846,-1.057566691703876
FF300_MAX_S4-VDG-2021121000-9-2022013100-018,VDG-2021121000-9,2022013100,18,ff300_max_s4,21.755179232291116,-0.22544495110069107
Z500_P-VDG-2021121000-9-2022013100-018,VDG-2021121000-9,2022013100,18,z500_p,49313.204194619604,-594.1895647657293
TTE-VDG-2021121000-9-2022013100-024,VDG-2021121000-9,2022013100,24,tte,0.0,39.99150654233102
MSLP_MIN_P-VDG-2021121000-9-2022013100-024,VDG-2021121000-9,2022013100,24,mslp_min_p,96530.13671875,-34.267578125
FF10M_MAX_S4-VDG-2021121000-9-2022013100-024,VDG-2021121000-9,2022013100,24,ff10m_max_s4,26.701868871674975,-0.23569118335444372
FF925_MAX_S4-VDG-2021121000-9-2022013100-024,VDG-2021121000-9,2022013100,24,ff925_max_s4,35.225833867052216,-0.9171432870693224
FF300_MAX_S4-VDG-2021121000-9-2022013100-024,VDG-2021121000-9,2022013100,24,ff300_max_s4,22.946647040649655,-1.0336263638389802
Z500_P-VDG-2021121000-9-2022013100-024,VDG-2021121000-9,2022013100,24,z500_p,48857.38878674564,-762.3507629371961
TTE-VDG-2021121000-9-2022013100-030,VDG-2021121000-9,2022013100,30,tte,0.0,12.542233681482962
MSLP_MIN_P-VDG-2021121000-9-2022013100-030,VDG-2021121000-9,2022013100,30,mslp_min_p,95754.90013860886,-40.38841985886393
FF10M_MAX_S4-VDG-2021121000-9-2022013100-030,VDG-2021121000-9,2022013100,30,ff10m_max_s4,30.612291742299266,2.334386984831074
FF925_MAX_S4-VDG-2021121000-9-2022013100-030,VDG-2021121000-9,2022013100,30,ff925_max_s4,39.35031281136787,2.9398544065178527
FF300_MAX_S4-VDG-2021121000-9-2022013100-030,VDG-2021121000-9,2022013100,30,ff300_max_s4,21.897062432710538,1.2760536005721583
Z500_P-VDG-2021121000-9-2022013100-030,VDG-2021121000-9,2022013100,30,z500_p,48027.10634378158,-511.7845319140615
TTE-VDG-2021121000-9-2022020100-000,VDG-2021121000-9,2022020100,0,tte,0.0,124.10097461650633
MSLP_MIN_P-VDG-2021121000-9-2022020100-000,VDG-2021121000-9,2022020100,0,mslp_min_p,96530.13671875,406.18018066880177
FF10M_MAX_S4-VDG-2021121000-9-2022020100-000,VDG-2021121000-9,2022020100,0,ff10m_max_s4,26.701868871674975,-0.12770769800921755
FF925_MAX_S4-VDG-2021121000-9-2022020100-000,VDG-2021121000-9,2022020100,0,ff925_max_s4,35.225833867052216,-0.7503364551846659
FF300_MAX_S4-VDG-2021121000-9-2022020100-000,VDG-2021121000-9,2022020100,0,ff300_max_s4,22.946647040649655,2.168601514788236
Z500_P-VDG-2021121000-9-2022020100-000,VDG-2021121000-9,2022020100,0,z500_p,48857.38878674564,-819.7220667151196
TTE-VDG-2021121000-9-2022020100-006,VDG-2021121000-9,2022020100,6,tte,0.0,17.729448005002848
MSLP_MIN_P-VDG-2021121000-9-2022020100-006,VDG-2021121000-9,2022020100,6,mslp_min_p,95754.90013860886,29.8543256768462
FF10M_MAX_S4-VDG-2021121000-9-2022020100-006,VDG-2021121000-9,2022020100,6,ff10m_max_s4,30.612291742299266,2.5271609471145986
FF925_MAX_S4-VDG-2021121000-9-2022020100-006,VDG-2021121000-9,2022020100,6,ff925_max_s4,39.35031281136787,3.0699173923336573
FF300_MAX_S4-VDG-2021121000-9-2022020100-006,VDG-2021121000-9,2022020100,6,ff300_max_s4,21.897062432710538,2.2647832904505485
Z500_P-VDG-2021121000-9-2022020100-006,VDG-2021121000-9,2022020100,6,z500_p,48027.10634378158,-491.35902557153895
TTE-VDG-2021121000-10-2022020100-036,VDG-2021121000-10,2022020100,36,tte,0.0,76.82165323047958
MSLP_MIN_P-VDG-2021121000-10-2022020100-036,VDG-2021121000-10,2022020100,36,mslp_min_p,95073.55182083629,-156.051668920496
FF10M_MAX_S4-VDG-2021121000-10-2022020100-036,VDG-2021121000-10,2022020100,36,ff10m_max_s4,22.782144199806464,-1.0561847804477758
FF925_MAX_S4-VDG-2021121000-10-2022020100-036,VDG-2021121000-10,2022020100,36,ff925_max_s4,28.91110829892551,-2.484964161924193
FF300_MAX_S4-VDG-2021121000-10-2022020100-036,VDG-2021121000-10,2022020100,36,ff300_max_s4,13.487899234880006,1.3050900451076597
Z500_P-VDG-2021121000-10-2022020100-036,VDG-2021121000-10,2022020100,36,z500_p,47082.40005138837,-475.6652603547409
TTE-VDG-2021121000-10-2022020100-042,VDG-2021121000-10,2022020100,42,tte,0.0,131.46491424677535
MSLP_MIN_P-VDG-2021121000-10-2022020100-042,VDG-2021121000-10,2022020100,42,mslp_min_p,95140.30975687006,-290.8103088524076
FF10M_MAX_S4-VDG-2021121000-10-2022020100-042,VDG-2021121000-10,2022020100,42,ff10m_max_s4,21.815201961870507,-2.8028794003284787
FF925_MAX_S4-VDG-2021121000-10-2022020100-042,VDG-2021121000-10,2022020100,42,ff925_max_s4,26.587083591486547,-4.188575582348587
FF300_MAX_S4-VDG-2021121000-10-2022020100-042,VDG-2021121000-10,2022020100,42,ff300_max_s4,14.64825495150487,0.001639199720235851
Z500_P-VDG-2021121000-10-2022020100-042,VDG-2021121000-10,2022020100,42,z500_p,47085.887019030975,-379.7469501942396
TTE-VDG-2021121000-10-2022020100-048,VDG-2021121000-10,2022020100,48,tte,0.0,214.18597921164536
MSLP_MIN_P-VDG-2021121000-10-2022020100-048,VDG-2021121000-10,2022020100,48,mslp_min_p,95255.9802574331,-256.93160980143875
FF10M_MAX_S4-VDG-2021121000-10-2022020100-048,VDG-2021121000-10,2022020100,48,ff10m_max_s4,22.801100384549724,-4.463776902675125
FF925_MAX_S4-VDG-2021121000-10-2022020100-048,VDG-2021121000-10,2022020100,48,ff925_max_s4,29.079989649764602,-7.140538926374823
FF300_MAX_S4-VDG-2021121000-10-2022020100-048,VDG-2021121000-10,2022020100,48,ff300_max_s4,19.562411733192427,-3.8100027739256515
Z500_P-VDG-2021121000-10-2022020100-048,VDG-2021121000-10,2022020100,48,z500_p,47571.55478552381,-688.3163552071055
TTE-VDG-2021121000-10-2022020100-054,VDG-2021121000-10,2022020100,54,tte,0.0,230.0364121256075
MSLP_MIN_P-VDG-2021121000-10-2022020100-054,VDG-2021121000-10,2022020100,54,mslp_min_p,95357.10079502394,-284.54498362584854
FF10M_MAX_S4-VDG-2021121000-10-2022020100-054,VDG-2021121000-10,2022020100,54,ff10m_max_s4,24.294169168682764,-1.811896243214477
FF925_MAX_S4-VDG-2021121000-10-2022020100-054,VDG-2021121000-10,2022020100,54,ff925_max_s4,31.353262588119446,-4.3158565767330295
FF300_MAX_S4-VDG-2021121000-10-2022020100-054,VDG-2021121000-10,2022020100,54,ff300_max_s4,22.33823506515085,-3.8921221556548673
Z500_P-VDG-2021121000-10-2022020100-054,VDG-2021121000-10,2022020100,54,z500_p,47916.6252182305,-870.6140373156086
TTE-VDG-2021121000-10-2022020100-060,VDG-2021121000-10,2022020100,60,tte,0.0,185.52030690659737
MSLP_MIN_P-VDG-2021121000-10-2022020100-060,VDG-2021121000-10,2022020100,60,mslp_min_p,95419.90947487525,-89.13546606246382
FF10M_MAX_S4-VDG-2021121000-10-2022020100-060,VDG-2021121000-10,2022020100,60,ff10m_max_s4,24.742130321628956,-3.734461825298702
FF925_MAX_S4-VDG-2021121000-10-2022020100-060,VDG-2021121000-10,2022020100,60,ff925_max_s4,31.451378167664924,-6.0654962690338365
FF300_MAX_S4-VDG-2021121000-10-2022020100-060,VDG-2021121000-10,2022020100,60,ff300_max_s4,23.85061887534595,-7.192805474317119
Z500_P-VDG-2021121000-10-2022020100-060,VDG-2021121000-10,2022020100,60,z500_p,48441.47180174039,-1136.2658615932814
TTE-VDG-2021121000-10-2022020100-066,VDG-2021121000-10,2022020100,66,tte,0.0,177.6021318751846
MSLP_MIN_P-VDG-2021121000-10-2022020100-066,VDG-2021121000-10,2022020100,66,mslp_min_p,95653.48277269883,-170.88143721027882
FF10M_MAX_S4-VDG-2021121000-10-2022020100-066,VDG-2021121000-10,2022020100,66,ff10m_max_s4,26.952655371294203,-8.668404074755077
FF925_MAX_S4-VDG-2021121000-10-2022020100-066,VDG-2021121000-10,2022020100,66,ff925_max_s4,33.37909849576094,-11.499446149528247
FF300_MAX_S4-VDG-2021121000-10-2022020100-066,VDG-2021121000-10,2022020100,66,ff300_max_s4,25.88956733977951,-8.567877579734144
Z500_P-VDG-2021121000-10-2022020100-066,VDG-2021121000-10,2022020100,66,z500_p,48579.02820138561,-1076.6545433710344
TTE-VDG-2021121000-10-2022020100-072,VDG-2021121000-10,2022020100,72,tte,0.0,213.17538571636595
MSLP_MIN_P-VDG-2021121000-10-2022020100-072,VDG-2021121000-10,2022020100,72,mslp_min_p,95790.31396559738,-50.08278250954754
FF10M_MAX_S4-VDG-2021121000-10-2022020100-072,VDG-2021121000-10,2022020100,72,ff10m_max_s4,25.878773617185075,-8.689543474894695
FF925_MAX_S4-VDG-2021121000-10-2022020100-072,VDG-2021121000-10,2022020100,72,ff925_max_s4,32.14091441542815,-10.91420117449779
FF300_MAX_S4-VDG-2021121000-10-2022020100-072,VDG-2021121000-10,2022020100,72,ff300_max_s4,26.479652179240407,-11.039875635240255
Z500_P-VDG-2021121000-10-2022020100-072,VDG-2021121000-10,2022020100,72,z500_p,48733.86926910368,-1084.8769825819036
TTE-VDG-2021121000-10-2022020100-078,VDG-2021121000-10,2022020100,78,tte,0.0,316.7149100352634
MSLP_MIN_P-VDG-2021121000-10-2022020100-078,VDG-2021121000-10,2022020100,78,mslp_min_p,96361.75281749373,-414.8671123508684
FF10M_MAX_S4-VDG-2021121000-10-2022020100-078,VDG-2021121000-10,2022020100,78,ff10m_max_s4,20.51868491340704,-3.998823456573895
FF925_MAX_S4-VDG-2021121000-10-2022020100-078,VDG-2021121000-10,2022020100,78,ff925_max_s4,25.83680698910622,-2.983015689814458
FF300_MAX_S4-VDG-2021121000-10-2022020100-078,VDG-2021121000-10,2022020100,78,ff300_max_s4,21.25795541909012,-5.473037805721649
Z500_P-VDG-2021121000-10-2022020100-078,VDG-2021121000-10,2022020100,78,z500_p,48536.72186059006,-865.6548717283949
TTE-VDG-2021121000-10-2022020100-084,VDG-2021121000-10,2022020100,84,tte,0.0,454.2725347139598
MSLP_MIN_P-VDG-2021121000-10-2022020100-084,VDG-2021121000-10,2022020100,84,mslp_min_p,96668.68416857709,-428.5022259978432
FF10M_MAX_S4-VDG-2021121000-10-2022020100-084,VDG-2021121000-10,2022020100,84,ff10m_max_s4,17.478501764133533,-2.078095480866171
FF925_MAX_S4-VDG-2021121000-10-2022020100-084,VDG-2021121000-10,2022020100,84,ff925_max_s4,21.273377387576094,-2.376883277927959
FF300_MAX_S4-VDG-2021121000-10-2022020100-084,VDG-2021121000-10,2022020100,84,ff300_max_s4,19.33065941119051,-4.692109729936316
Z500_P-VDG-2021121000-10-2022020100-084,VDG-2021121000-10,2022020100,84,z500_p,48633.87469190678,-915.1140276455117
TTE-VDG-2021121000-10-2022020100-090,VDG-2021121000-10,2022020100,90,tte,0.0,547.7537330898692
MSLP_MIN_P-VDG-2021121000-10-2022020100-090,VDG-2021121000-10,2022020100,90,mslp_min_p,96917.94631795966,-304.5373505577154
FF10M_MAX_S4-VDG-2021121000-10-2022020100-090,VDG-2021121000-10,2022020100,90,ff10m_max_s4,15.074961252048725,-2.1625438718385617
FF925_MAX_S4-VDG-2021121000-10-2022020100-090,VDG-2021121000-10,2022020100,90,ff925_max_s4,19.213976737368412,3.1237229481281084
FF300_MAX_S4-VDG-2021121000-10-2022020100-090,VDG-2021121000-10,2022020100,90,ff300_max_s4,16.958352661180417,0.7747791902889389
